storm,date_time,quadrant,numobs,sid,season,number,basin,subbasin,name,source_usa,source_jma,source_cma,source_hko,source_kma,source_new,source_reu,source_bom,source_nad,source_wel,source_td5,source_td6,source_ds8,source_neu,source_mlc,time,iso_time,nature,lat,lon,wmo_wind,wmo_pres,wmo_agency,track_type,main_track_sid,dist2land,landfall,iflag,usa_agency,usa_atcf_id,usa_lat,usa_lon,usa_record,usa_status,usa_wind,usa_pres,usa_sshs,usa_r34,usa_r50,usa_r64,usa_poci,usa_roci,usa_rmw,usa_eye,tokyo_lat,tokyo_lon,tokyo_grade,tokyo_wind,tokyo_pres,tokyo_r50_dir,tokyo_r50_long,tokyo_r50_short,tokyo_r30_dir,tokyo_r30_long,tokyo_r30_short,tokyo_land,cma_lat,cma_lon,cma_cat,cma_wind,cma_pres,hko_lat,hko_lon,hko_cat,hko_wind,hko_pres,kma_lat,kma_lon,kma_cat,kma_wind,kma_pres,kma_r50_dir,kma_r50_long,kma_r50_short,kma_r30_dir,kma_r30_long,kma_r30_short,newdelhi_lat,newdelhi_lon,newdelhi_grade,newdelhi_wind,newdelhi_pres,newdelhi_ci,newdelhi_dp,newdelhi_poci,reunion_lat,reunion_lon,reunion_type,reunion_wind,reunion_pres,reunion_tnum,reunion_ci,reunion_rmw,reunion_r34,reunion_r50,reunion_r64,bom_lat,bom_lon,bom_type,bom_wind,bom_pres,bom_tnum,bom_ci,bom_rmw,bom_r34,bom_r50,bom_r64,bom_roci,bom_poci,bom_eye,bom_pos_method,bom_pres_method,nadi_lat,nadi_lon,nadi_cat,nadi_wind,nadi_pres,wellington_lat,wellington_lon,wellington_wind,wellington_pres,ds824_lat,ds824_lon,ds824_stage,ds824_wind,ds824_pres,td9636_lat,td9636_lon,td9636_stage,td9636_wind,td9636_pres,td9635_lat,td9635_lon,td9635_wind,td9635_pres,td9635_roci,neumann_lat,neumann_lon,neumann_class,neumann_wind,neumann_pres,mlc_lat,mlc_lon,mlc_class,mlc_wind,mlc_pres,usa_gust,bom_gust,bom_gust_per,reunion_gust,reunion_gust_per,usa_seahgt,usa_searad,storm_speed,storm_dir,chosen_length1,chosen_length2,iso_time_str,datetime,year_month,unique_id,radii_ratio,precipitation_radius1,precipitation_radius2,precipitation_to_ibtracs_ratio
745,17,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'GM',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-10 21:00:00.000039936,b'2024-09-10 21:00:00',b'TS',25.7,265.0,,,b'',b'main',b'2024253N21266',212.0,212.0,b'P______________',b'',b'AL062024',25.7,-95.0,b'',b'TS',60.0,985.0,0.0,65.0,40.0,,1009.0,200.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,120.0,9.0,40.0,77.5,92.5,2024-09-10 21:00:00,2024-09-10 21:00:00,2024-09,FRANCINE_2024-09-10 21:00:00,1.1935483870967742,400,477.4193548387097,5.161290322580645
745,19,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'GM',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-11 03:00:00.000039936,b'2024-09-11 03:00:00',b'TS',26.3,265.5999984741211,,,b'',b'main',b'2024253N21266',271.0,271.0,b'P______________',b'',b'AL062024',26.3,-94.4,b'',b'HU',73.0,980.0,1.0,75.0,50.0,33.0,1008.0,200.0,28.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,120.0,8.0,40.0,72.5,85.0,2024-09-11 03:00:00,2024-09-11 03:00:00,2024-09,FRANCINE_2024-09-11 03:00:00,1.1724137931034482,400,468.9655172413793,5.517241379310345
745,20,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'GM',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-11 06:00:00.000039936,b'2024-09-11 06:00:00',b'TS',26.6,265.9000015258789,80.0,977.0,b'hurdat_atl',b'main',b'2024253N21266',286.0,267.0,b'O______________',b'hurdat_atl',b'AL062024',26.6,-94.1,b'',b'HU',80.0,977.0,1.0,80.0,50.0,35.0,1008.0,200.0,25.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,100.0,,,,,12.0,120.0,10.0,40.0,70.0,85.0,2024-09-11 06:00:00,2024-09-11 06:00:00,2024-09,FRANCINE_2024-09-11 06:00:00,1.2142857142857142,400,485.71428571428567,5.714285714285714
745,22,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'GM',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-11 12:00:00.000039936,b'2024-09-11 12:00:00',b'TS',27.5,266.8000030517578,80.0,976.0,b'hurdat_atl',b'main',b'2024253N21266',239.0,171.0,b'O______________',b'hurdat_atl',b'AL062024',27.5,-93.2,b'',b'HU',80.0,976.0,1.0,80.0,50.0,35.0,1009.0,200.0,25.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,100.0,,,,,12.0,120.0,14.0,40.0,70.0,85.0,2024-09-11 12:00:00,2024-09-11 12:00:00,2024-09,FRANCINE_2024-09-11 12:00:00,1.2142857142857142,400,485.71428571428567,5.714285714285714
745,24,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'GM',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-11 18:00:00.000039936,b'2024-09-11 18:00:00',b'TS',28.6,267.9000015258789,85.0,974.0,b'hurdat_atl',b'main',b'2024253N21266',102.0,38.0,b'O______________',b'hurdat_atl',b'AL062024',28.6,-92.1,b'',b'HU',85.0,974.0,2.0,90.0,50.0,35.0,1009.0,200.0,20.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,100.0,,,,,12.0,120.0,15.0,45.0,80.0,95.0,2024-09-11 18:00:00,2024-09-11 18:00:00,2024-09,FRANCINE_2024-09-11 18:00:00,1.1875,400,475.0,5.0
745,25,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'GM',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-11 21:00:00.000039936,b'2024-09-11 21:00:00',b'TS',29.1,268.5,,,b'',b'main',b'2024253N21266',38.0,11.0,b'P______________',b'',b'AL062024',29.1,-91.5,b'',b'HU',89.0,973.0,2.0,90.0,50.0,35.0,1009.0,200.0,20.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,75.0,15.0,45.0,80.0,95.0,2024-09-11 21:00:00,2024-09-11 21:00:00,2024-09,FRANCINE_2024-09-11 21:00:00,1.1875,400,475.0,5.0
745,28,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'NA',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-12 03:00:00.000039936,b'2024-09-12 03:00:00',b'TS',30.0,269.5,,,b'',b'main',b'2024253N21266',0.0,0.0,b'P______________',b'',b'AL062024',30.0,-90.5,b'',b'TS',58.0,984.0,0.0,70.0,20.0,,1008.0,190.0,45.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,,10.0,30.0,67.5,80.0,2024-09-12 03:00:00,2024-09-12 03:00:00,2024-09,FRANCINE_2024-09-12 03:00:00,1.1851851851851851,400,474.074074074074,5.925925925925926
745,30,0,44.0,b'2024253N21266',2024.0,52,b'NA',b'NA',b'FRANCINE',b'hurdat2-1851-2024-040425.txt:Line=56876:FRANCINE::bal062024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-12 09:00:00.000039936,b'2024-09-12 09:00:00',b'TS',31.1,269.8000030517578,,,b'',b'main',b'2024253N21266',0.0,0.0,b'P______________',b'',b'AL062024',31.1,-90.2,b'',b'TS',38.0,992.0,0.0,35.0,,,1006.0,180.0,70.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,,13.0,10.0,32.5,37.5,2024-09-12 09:00:00,2024-09-12 09:00:00,2024-09,FRANCINE_2024-09-12 09:00:00,1.1538461538461535,400,461.5384615384615,12.307692307692308
747,19,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-13 21:00:00.000039936,b'2024-09-13 21:00:00',b'TS',19.8,320.5,,,b'',b'main',b'2024256N16332',2156.0,2145.0,b'P______________',b'',b'AL072024',19.8,-39.5,b'',b'TS',38.0,1005.0,0.0,80.0,,,1012.0,120.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,90.0,7.0,285.0,40.0,22.5,2024-09-13 21:00:00,2024-09-13 21:00:00,2024-09,GORDON_2024-09-13 21:00:00,0.5625,400,225.0,10.0
747,20,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 00:00:00.000039936,b'2024-09-14 00:00:00',b'TS',19.9,320.20000076293945,40.0,1004.0,b'hurdat_atl',b'main',b'2024256N16332',2145.0,2127.0,b'O______________',b'hurdat_atl',b'AL072024',19.9,-39.8,b'',b'TS',40.0,1004.0,0.0,100.0,,,1012.0,120.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,50.0,,,,,12.0,90.0,7.0,280.0,50.0,45.0,2024-09-14 00:00:00,2024-09-14 00:00:00,2024-09,GORDON_2024-09-14 00:00:00,0.9,400,360.0,8.0
747,21,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 03:00:00.000039936,b'2024-09-14 03:00:00',b'TS',20.0,319.9000015258789,,,b'',b'main',b'2024256N16332',2136.0,2111.0,b'P______________',b'',b'AL072024',20.0,-40.1,b'',b'TS',40.0,1004.0,0.0,100.0,,,1012.0,120.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,90.0,7.0,280.0,50.0,45.0,2024-09-14 03:00:00,2024-09-14 03:00:00,2024-09,GORDON_2024-09-14 03:00:00,0.9,400,360.0,8.0
747,22,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 06:00:00.000039936,b'2024-09-14 06:00:00',b'TS',20.0,319.5,40.0,1004.0,b'hurdat_atl',b'main',b'2024256N16332',2111.0,2092.0,b'O______________',b'hurdat_atl',b'AL072024',20.0,-40.5,b'',b'TS',40.0,1004.0,0.0,100.0,,,1012.0,120.0,30.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,50.0,,,,,12.0,90.0,7.0,275.0,50.0,45.0,2024-09-14 06:00:00,2024-09-14 06:00:00,2024-09,GORDON_2024-09-14 06:00:00,0.9,400,360.0,8.0
747,23,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 09:00:00.000039936,b'2024-09-14 09:00:00',b'TS',20.0,319.0999984741211,,,b'',b'main',b'2024256N16332',2085.0,2068.0,b'P______________',b'',b'AL072024',20.0,-40.9,b'',b'TS',40.0,1004.0,0.0,110.0,,,1013.0,120.0,35.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,120.0,8.0,280.0,55.0,45.0,2024-09-14 09:00:00,2024-09-14 09:00:00,2024-09,GORDON_2024-09-14 09:00:00,0.8181818181818182,400,327.2727272727273,7.272727272727272
747,24,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 12:00:00.000039936,b'2024-09-14 12:00:00',b'TS',20.1,318.70000076293945,40.0,1004.0,b'hurdat_atl',b'main',b'2024256N16332',2068.0,2045.0,b'O______________',b'hurdat_atl',b'AL072024',20.1,-41.3,b'',b'TS',40.0,1004.0,0.0,120.0,,,1013.0,120.0,40.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,45.0,,,,,12.0,150.0,9.0,285.0,60.0,45.0,2024-09-14 12:00:00,2024-09-14 12:00:00,2024-09,GORDON_2024-09-14 12:00:00,0.75,400,300.0,6.666666666666667
747,25,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 15:00:00.000039936,b'2024-09-14 15:00:00',b'TS',20.2,318.20000076293945,,,b'',b'main',b'2024256N16332',2045.0,2018.0,b'P______________',b'',b'AL072024',20.2,-41.8,b'',b'TS',40.0,1004.0,0.0,120.0,,,1012.0,120.0,45.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,150.0,11.0,280.0,60.0,45.0,2024-09-14 15:00:00,2024-09-14 15:00:00,2024-09,GORDON_2024-09-14 15:00:00,0.75,400,300.0,6.666666666666667
747,26,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 18:00:00.000039936,b'2024-09-14 18:00:00',b'TS',20.3,317.5999984741211,40.0,1004.0,b'hurdat_atl',b'main',b'2024256N16332',2018.0,1965.0,b'O______________',b'hurdat_atl',b'AL072024',20.3,-42.4,b'',b'TS',40.0,1004.0,0.0,120.0,,,1011.0,120.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,50.0,,,,,12.0,150.0,11.0,260.0,60.0,45.0,2024-09-14 18:00:00,2024-09-14 18:00:00,2024-09,GORDON_2024-09-14 18:00:00,0.75,400,300.0,6.666666666666667
747,27,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-14 21:00:00.000039936,b'2024-09-14 21:00:00',b'TS',20.1,317.0,,,b'',b'main',b'2024256N16332',1965.0,1903.0,b'P______________',b'',b'AL072024',20.1,-43.0,b'',b'TS',38.0,1005.0,0.0,115.0,,,1011.0,120.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,12.0,165.0,12.0,245.0,57.5,40.0,2024-09-14 21:00:00,2024-09-14 21:00:00,2024-09,GORDON_2024-09-14 21:00:00,0.6956521739130435,400,278.2608695652174,6.956521739130435
747,28,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 00:00:00.000039936,b'2024-09-15 00:00:00',b'TS',19.8,316.4000015258789,35.0,1006.0,b'hurdat_atl',b'main',b'2024256N16332',1903.0,1862.0,b'O______________',b'hurdat_atl',b'AL072024',19.8,-43.6,b'',b'TS',35.0,1006.0,0.0,110.0,,,1011.0,120.0,50.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,45.0,,,,,12.0,180.0,11.0,245.0,55.0,35.0,2024-09-15 00:00:00,2024-09-15 00:00:00,2024-09,GORDON_2024-09-15 00:00:00,0.6363636363636364,400,254.54545454545453,7.272727272727272
747,29,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 03:00:00.000039936,b'2024-09-15 03:00:00',b'TS',19.6,316.0,,,b'',b'main',b'2024256N16332',1862.0,1831.0,b'P______________',b'',b'AL072024',19.6,-44.0,b'',b'TS',35.0,1006.0,0.0,100.0,,,1011.0,130.0,60.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,8.0,250.0,50.0,35.0,2024-09-15 03:00:00,2024-09-15 03:00:00,2024-09,GORDON_2024-09-15 03:00:00,0.7,400,280.0,8.0
747,30,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 06:00:00.000039936,b'2024-09-15 06:00:00',b'TS',19.5,315.5999984741211,35.0,1006.0,b'hurdat_atl',b'main',b'2024256N16332',1831.0,1805.0,b'O______________',b'hurdat_atl',b'AL072024',19.5,-44.4,b'',b'TS',35.0,1006.0,0.0,90.0,,,1011.0,140.0,70.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,45.0,,,,,,,7.0,250.0,45.0,35.0,2024-09-15 06:00:00,2024-09-15 06:00:00,2024-09,GORDON_2024-09-15 06:00:00,0.7777777777777778,400,311.11111111111114,8.88888888888889
747,31,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 09:00:00.000039936,b'2024-09-15 09:00:00',b'TS',19.4,315.20000076293945,,,b'',b'main',b'2024256N16332',1800.0,1775.0,b'P______________',b'',b'AL072024',19.4,-44.8,b'',b'TS',35.0,1006.0,0.0,80.0,,,1011.0,145.0,70.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,7.0,255.0,40.0,35.0,2024-09-15 09:00:00,2024-09-15 09:00:00,2024-09,GORDON_2024-09-15 09:00:00,0.875,400,350.0,10.0
747,32,0,47.0,b'2024256N16332',2024.0,54,b'NA',b'NA',b'GORDON',b'hurdat2-1851-2024-040425.txt:Line=56900:GORDON::bal072024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 12:00:00.000039936,b'2024-09-15 12:00:00',b'TS',19.3,314.9000015258789,35.0,1006.0,b'hurdat_atl',b'main',b'2024256N16332',1775.0,1751.0,b'O______________',b'hurdat_atl',b'AL072024',19.3,-45.1,b'',b'TS',35.0,1006.0,0.0,70.0,,,1011.0,150.0,70.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,45.0,,,,,12.0,75.0,7.0,260.0,35.0,35.0,2024-09-15 12:00:00,2024-09-15 12:00:00,2024-09,GORDON_2024-09-15 12:00:00,1.0,400,400.0,11.428571428571429
751,0,0,17.0,b'2024259N31284',2024.0,58,b'NA',b'NA',b'UNNAMED',b'bal082024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 00:00:00.000039936,b'2024-09-15 00:00:00',b'ET',30.7,283.9000015258789,35.0,1008.0,b'atcf',b'main',b'2024259N31284',398.0,381.0,b'O______________',b'atcf',b'AL082024',30.7,-76.1,b'',b'EX',35.0,1008.0,-4.0,130.0,,,1010.0,150.0,120.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,5.0,270.0,65.0,65.0,2024-09-15 00:00:00,2024-09-15 00:00:00,2024-09,UNNAMED_2024-09-15 00:00:00,1.0,400,400.0,6.153846153846154
751,1,0,17.0,b'2024259N31284',2024.0,58,b'NA',b'NA',b'UNNAMED',b'bal082024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 03:00:00.000039936,b'2024-09-15 03:00:00',b'ET',30.7,283.5999984741211,,,b'',b'main',b'2024259N31284',381.0,353.0,b'P______________',b'',b'AL082024',30.7,-76.4,b'',b'EX',35.0,1008.0,-4.0,130.0,,,1010.0,150.0,120.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,5.0,280.0,65.0,65.0,2024-09-15 03:00:00,2024-09-15 03:00:00,2024-09,UNNAMED_2024-09-15 03:00:00,1.0,400,400.0,6.153846153846154
751,2,0,17.0,b'2024259N31284',2024.0,58,b'NA',b'NA',b'UNNAMED',b'bal082024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 06:00:00.000039936,b'2024-09-15 06:00:00',b'ET',30.8,283.3000030517578,35.0,1008.0,b'atcf',b'main',b'2024259N31284',353.0,317.0,b'O______________',b'atcf',b'AL082024',30.8,-76.7,b'',b'EX',35.0,1008.0,-4.0,130.0,,,1010.0,150.0,120.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,45.0,,,,,,,6.0,300.0,65.0,65.0,2024-09-15 06:00:00,2024-09-15 06:00:00,2024-09,UNNAMED_2024-09-15 06:00:00,1.0,400,400.0,6.153846153846154
751,3,0,17.0,b'2024259N31284',2024.0,58,b'NA',b'NA',b'UNNAMED',b'bal082024.dat',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',2024-09-15 09:00:00.000039936,b'2024-09-15 09:00:00',b'ET',31.0,283.0,,,b'',b'main',b'2024259N31284',317.0,273.0,b'P______________',b'',b'AL082024',31.0,-77.0,b'',b'EX',38.0,1008.0,-4.0,140.0,,,1011.0,150.0,120.0,,,,,,,,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'',,,,,,,,,,,,,,,b'',,,,,b'',,,,,,,,,,7.0,315.0,70.0,55.0,2024-09-15 09:00:00,2024-09-15 09:00:00,2024-09,UNNAMED_2024-09-15 09:00:00,0.7857142857142857,400,314.2857142857143,5.714285714285714
